City,Beach,Date,Enterococcus
UBATUBA,LÁZARO,2014-08-31,9
UBATUBA,LÁZARO,2014-09-04,12
UBATUBA,LÁZARO,2014-09-14,29
UBATUBA,LÁZARO,2014-09-21,520
UBATUBA,LÁZARO,2014-09-28,11
UBATUBA,LÁZARO,2014-10-05,6
UBATUBA,LÁZARO,2014-10-12,31
UBATUBA,LÁZARO,2014-10-19,9
UBATUBA,LÁZARO,2014-10-26,31
UBATUBA,LÁZARO,2014-11-02,61
UBATUBA,LÁZARO,2014-11-09,128
UBATUBA,LÁZARO,2014-11-16,1
UBATUBA,LÁZARO,2014-11-23,41
UBATUBA,LÁZARO,2014-11-30,15
UBATUBA,LÁZARO,2014-12-07,11
UBATUBA,DOMINGAS DIAS,2014-01-05,3
UBATUBA,DOMINGAS DIAS,2014-01-12,1
UBATUBA,DOMINGAS DIAS,2014-01-19,8
UBATUBA,DOMINGAS DIAS,2014-01-26,1
UBATUBA,DOMINGAS DIAS,2014-02-02,11
UBATUBA,DOMINGAS DIAS,2014-02-09,1
UBATUBA,DOMINGAS DIAS,2014-02-16,196
UBATUBA,DOMINGAS DIAS,2014-02-23,3
UBATUBA,DOMINGAS DIAS,2014-03-02,1
UBATUBA,DOMINGAS DIAS,2014-03-09,33
UBATUBA,DOMINGAS DIAS,2014-03-16,1
UBATUBA,DOMINGAS DIAS,2014-03-23,21
UBATUBA,DOMINGAS DIAS,2014-03-30,6
UBATUBA,DOMINGAS DIAS,2014-04-06,2
UBATUBA,DOMINGAS DIAS,2014-04-13,1
UBATUBA,DOMINGAS DIAS,2014-04-20,5
UBATUBA,DOMINGAS DIAS,2014-04-27,1
UBATUBA,DOMINGAS DIAS,2014-05-04,3
UBATUBA,DOMINGAS DIAS,2014-05-11,4
UBATUBA,DOMINGAS DIAS,2014-05-18,3
UBATUBA,DOMINGAS DIAS,2014-05-25,1
UBATUBA,DOMINGAS DIAS,2014-06-01,1
UBATUBA,DOMINGAS DIAS,2014-06-08,1
UBATUBA,DOMINGAS DIAS,2014-06-15,4
UBATUBA,DOMINGAS DIAS,2014-06-22,2
UBATUBA,DOMINGAS DIAS,2014-06-29,2
UBATUBA,DOMINGAS DIAS,2014-07-06,2
UBATUBA,DOMINGAS DIAS,2014-07-13,6
UBATUBA,DOMINGAS DIAS,2014-07-20,1
UBATUBA,DOMINGAS DIAS,2014-07-27,8
UBATUBA,DOMINGAS DIAS,2014-08-03,2
UBATUBA,DOMINGAS DIAS,2014-08-10,26
UBATUBA,DOMINGAS DIAS,2014-08-17,9
UBATUBA,DOMINGAS DIAS,2014-08-24,30
UBATUBA,DOMINGAS DIAS,2014-08-31,1
UBATUBA,DOMINGAS DIAS,2014-09-04,1
UBATUBA,DOMINGAS DIAS,2014-09-14,8
UBATUBA,DOMINGAS DIAS,2014-09-21,7
UBATUBA,DOMINGAS DIAS,2014-09-28,2
UBATUBA,DOMINGAS DIAS,2014-10-05,1
UBATUBA,DOMINGAS DIAS,2014-10-12,1
UBATUBA,DOMINGAS DIAS,2014-10-19,2
UBATUBA,DOMINGAS DIAS,2014-10-26,3
UBATUBA,DOMINGAS DIAS,2014-11-02,1
UBATUBA,DOMINGAS DIAS,2014-11-09,7
UBATUBA,DOMINGAS DIAS,2014-11-16,1
UBATUBA,DOMINGAS DIAS,2014-11-23,8
UBATUBA,DOMINGAS DIAS,2014-11-30,1
UBATUBA,DOMINGAS DIAS,2014-12-07,1
UBATUBA,DURA,2014-01-05,13
UBATUBA,DURA,2014-01-12,1
UBATUBA,DURA,2014-01-19,56
UBATUBA,DURA,2014-01-26,1
UBATUBA,DURA,2014-02-02,1
UBATUBA,DURA,2014-02-09,86
UBATUBA,DURA,2014-02-16,220
UBATUBA,DURA,2014-02-23,26
UBATUBA,DURA,2014-03-02,5
UBATUBA,DURA,2014-03-09,152
UBATUBA,DURA,2014-03-16,1
UBATUBA,DURA,2014-03-23,600
UBATUBA,DURA,2014-03-30,11
UBATUBA,DURA,2014-04-06,4
UBATUBA,DURA,2014-04-13,9
UBATUBA,DURA,2014-04-20,3
UBATUBA,DURA,2014-04-27,24
UBATUBA,DURA,2014-05-04,6
UBATUBA,DURA,2014-05-11,61
UBATUBA,DURA,2014-05-18,4
UBATUBA,DURA,2014-05-25,12
UBATUBA,DURA,2014-06-01,3
UBATUBA,DURA,2014-06-08,6
UBATUBA,DURA,2014-06-15,1
UBATUBA,DURA,2014-06-22,55
UBATUBA,DURA,2014-06-29,10
UBATUBA,DURA,2014-07-06,2
UBATUBA,DURA,2014-07-13,10
UBATUBA,DURA,2014-07-20,33
UBATUBA,DURA,2014-07-27,164
UBATUBA,DURA,2014-08-03,1
UBATUBA,DURA,2014-08-10,31
UBATUBA,DURA,2014-08-17,56
UBATUBA,DURA,2014-08-24,1
UBATUBA,DURA,2014-08-31,8
UBATUBA,DURA,2014-09-04,3
UBATUBA,DURA,2014-09-14,2
UBATUBA,DURA,2014-09-21,600
UBATUBA,DURA,2014-09-28,2
UBATUBA,DURA,2014-10-05,16
UBATUBA,DURA,2014-10-12,1
UBATUBA,DURA,2014-10-19,3
UBATUBA,DURA,2014-10-26,56
UBATUBA,DURA,2014-11-02,1
UBATUBA,DURA,2014-11-09,2
UBATUBA,DURA,2014-11-16,3
UBATUBA,DURA,2014-11-23,2
UBATUBA,DURA,2014-11-30,1
UBATUBA,DURA,2014-12-07,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-01-05,2
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-01-12,6
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-01-19,6
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-01-26,3
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-02-02,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-02-09,4
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-02-16,228
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-02-23,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-03-02,3
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-03-09,53
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-03-16,34
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-03-23,220
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-03-30,2
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-04-06,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-04-13,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-04-20,2
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-04-27,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-05-04,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-05-11,2
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-05-18,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-05-25,15
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-06-01,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-06-08,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-06-15,2
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-06-22,7
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-06-29,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-07-06,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-07-13,15
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-07-20,2
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-07-27,44
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-08-03,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-08-10,28
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-08-17,12
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-08-24,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-08-31,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-09-04,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-09-14,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-09-21,3
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-09-28,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-10-05,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-10-12,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-10-19,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-10-26,3
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-11-02,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-11-09,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-11-16,5
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-11-23,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-11-30,1
UBATUBA,LAGOINHA (R. ENGENHO VELHO),2014-12-07,1
UBATUBA,LAGOINHA (CAMPING),2014-01-05,1
UBATUBA,LAGOINHA (CAMPING),2014-01-12,3
UBATUBA,LAGOINHA (CAMPING),2014-01-19,1
UBATUBA,LAGOINHA (CAMPING),2014-01-26,18
UBATUBA,LAGOINHA (CAMPING),2014-02-02,1
UBATUBA,LAGOINHA (CAMPING),2014-02-09,2
UBATUBA,LAGOINHA (CAMPING),2014-02-16,328
UBATUBA,LAGOINHA (CAMPING),2014-02-23,4
UBATUBA,LAGOINHA (CAMPING),2014-03-02,1
UBATUBA,LAGOINHA (CAMPING),2014-03-09,88
UBATUBA,LAGOINHA (CAMPING),2014-03-16,1
UBATUBA,LAGOINHA (CAMPING),2014-03-23,208
UBATUBA,LAGOINHA (CAMPING),2014-03-30,1
UBATUBA,LAGOINHA (CAMPING),2014-04-06,2
UBATUBA,LAGOINHA (CAMPING),2014-04-13,1
UBATUBA,LAGOINHA (CAMPING),2014-04-20,6
UBATUBA,LAGOINHA (CAMPING),2014-04-27,3
UBATUBA,LAGOINHA (CAMPING),2014-05-04,2
UBATUBA,LAGOINHA (CAMPING),2014-05-11,16
UBATUBA,LAGOINHA (CAMPING),2014-05-18,1
UBATUBA,LAGOINHA (CAMPING),2014-05-25,2
UBATUBA,LAGOINHA (CAMPING),2014-06-01,2
UBATUBA,LAGOINHA (CAMPING),2014-06-08,2
UBATUBA,LAGOINHA (CAMPING),2014-06-15,1
UBATUBA,LAGOINHA (CAMPING),2014-06-22,11
UBATUBA,LAGOINHA (CAMPING),2014-06-29,2
UBATUBA,LAGOINHA (CAMPING),2014-07-06,1
UBATUBA,LAGOINHA (CAMPING),2014-07-13,12
UBATUBA,LAGOINHA (CAMPING),2014-07-20,4
UBATUBA,LAGOINHA (CAMPING),2014-07-27,58
UBATUBA,LAGOINHA (CAMPING),2014-08-03,4
UBATUBA,LAGOINHA (CAMPING),2014-08-10,49
UBATUBA,LAGOINHA (CAMPING),2014-08-17,7
UBATUBA,LAGOINHA (CAMPING),2014-08-24,9
UBATUBA,LAGOINHA (CAMPING),2014-08-31,2
UBATUBA,LAGOINHA (CAMPING),2014-09-04,1
UBATUBA,LAGOINHA (CAMPING),2014-09-14,2
UBATUBA,LAGOINHA (CAMPING),2014-09-21,1
UBATUBA,LAGOINHA (CAMPING),2014-09-28,2
UBATUBA,LAGOINHA (CAMPING),2014-10-05,2
UBATUBA,LAGOINHA (CAMPING),2014-10-12,1
UBATUBA,LAGOINHA (CAMPING),2014-10-19,1
UBATUBA,LAGOINHA (CAMPING),2014-10-26,6
UBATUBA,LAGOINHA (CAMPING),2014-11-02,1
UBATUBA,LAGOINHA (CAMPING),2014-11-09,1
UBATUBA,LAGOINHA (CAMPING),2014-11-16,1
UBATUBA,LAGOINHA (CAMPING),2014-11-23,1
UBATUBA,LAGOINHA (CAMPING),2014-11-30,1
UBATUBA,LAGOINHA (CAMPING),2014-12-07,1
UBATUBA,SAPÉ,2014-01-05,6
UBATUBA,SAPÉ,2014-01-12,2
UBATUBA,SAPÉ,2014-01-19,1
UBATUBA,SAPÉ,2014-01-26,4
UBATUBA,SAPÉ,2014-02-02,2
UBATUBA,SAPÉ,2014-02-09,1
UBATUBA,SAPÉ,2014-02-16,256
UBATUBA,SAPÉ,2014-02-23,3
UBATUBA,SAPÉ,2014-03-02,1
UBATUBA,SAPÉ,2014-03-09,104
UBATUBA,SAPÉ,2014-03-16,3
UBATUBA,SAPÉ,2014-03-23,180
UBATUBA,SAPÉ,2014-03-30,4
UBATUBA,SAPÉ,2014-04-06,2
UBATUBA,SAPÉ,2014-04-13,21
UBATUBA,SAPÉ,2014-04-20,4
UBATUBA,SAPÉ,2014-04-27,1
UBATUBA,SAPÉ,2014-05-04,1
UBATUBA,SAPÉ,2014-05-11,40
UBATUBA,SAPÉ,2014-05-18,2
UBATUBA,SAPÉ,2014-05-25,9
UBATUBA,SAPÉ,2014-06-01,23
UBATUBA,SAPÉ,2014-06-08,1
UBATUBA,SAPÉ,2014-06-15,1
UBATUBA,SAPÉ,2014-06-22,9
UBATUBA,SAPÉ,2014-06-29,2
UBATUBA,SAPÉ,2014-07-06,1
UBATUBA,SAPÉ,2014-07-13,8
UBATUBA,SAPÉ,2014-07-20,12
UBATUBA,SAPÉ,2014-07-27,11
UBATUBA,SAPÉ,2014-08-03,1
UBATUBA,SAPÉ,2014-08-10,20
UBATUBA,SAPÉ,2014-08-17,3
UBATUBA,SAPÉ,2014-08-24,8
UBATUBA,SAPÉ,2014-08-31,1
UBATUBA,SAPÉ,2014-09-04,8
UBATUBA,SAPÉ,2014-09-14,1
UBATUBA,SAPÉ,2014-09-21,1
UBATUBA,SAPÉ,2014-09-28,1
UBATUBA,SAPÉ,2014-10-05,3
UBATUBA,SAPÉ,2014-10-12,6
UBATUBA,SAPÉ,2014-10-19,2
UBATUBA,SAPÉ,2014-10-26,2
UBATUBA,SAPÉ,2014-11-02,1
UBATUBA,SAPÉ,2014-11-09,4
UBATUBA,SAPÉ,2014-11-16,1
UBATUBA,SAPÉ,2014-11-23,14
UBATUBA,SAPÉ,2014-11-30,1
UBATUBA,SAPÉ,2014-12-07,1
UBATUBA,MARANDUBA,2014-01-05,16
UBATUBA,MARANDUBA,2014-01-12,4
UBATUBA,MARANDUBA,2014-01-19,33
UBATUBA,MARANDUBA,2014-01-26,1
UBATUBA,MARANDUBA,2014-02-02,4
UBATUBA,MARANDUBA,2014-02-09,2
UBATUBA,MARANDUBA,2014-02-16,264
UBATUBA,MARANDUBA,2014-02-23,18
UBATUBA,MARANDUBA,2014-03-02,1
UBATUBA,MARANDUBA,2014-03-09,54
UBATUBA,MARANDUBA,2014-03-16,18
UBATUBA,MARANDUBA,2014-03-23,79
UBATUBA,MARANDUBA,2014-03-30,1
UBATUBA,MARANDUBA,2014-04-06,16
UBATUBA,MARANDUBA,2014-04-13,1
UBATUBA,MARANDUBA,2014-04-20,5
UBATUBA,MARANDUBA,2014-04-27,3
UBATUBA,MARANDUBA,2014-05-04,1
UBATUBA,MARANDUBA,2014-05-11,172
UBATUBA,MARANDUBA,2014-05-18,3
UBATUBA,MARANDUBA,2014-05-25,31
UBATUBA,MARANDUBA,2014-06-01,2
UBATUBA,MARANDUBA,2014-06-08,6
UBATUBA,MARANDUBA,2014-06-15,1
UBATUBA,MARANDUBA,2014-06-22,13
UBATUBA,MARANDUBA,2014-06-29,1
UBATUBA,MARANDUBA,2014-07-06,12
UBATUBA,MARANDUBA,2014-07-13,7
UBATUBA,MARANDUBA,2014-07-20,1
UBATUBA,MARANDUBA,2014-07-27,15
UBATUBA,MARANDUBA,2014-08-03,1
UBATUBA,MARANDUBA,2014-08-10,31
UBATUBA,MARANDUBA,2014-08-17,15
UBATUBA,MARANDUBA,2014-08-24,10
UBATUBA,MARANDUBA,2014-08-31,4
UBATUBA,MARANDUBA,2014-09-04,5
UBATUBA,MARANDUBA,2014-09-14,1
UBATUBA,MARANDUBA,2014-09-21,7
UBATUBA,MARANDUBA,2014-09-28,1
UBATUBA,MARANDUBA,2014-10-05,9
UBATUBA,MARANDUBA,2014-10-12,9
UBATUBA,MARANDUBA,2014-10-19,3
UBATUBA,MARANDUBA,2014-10-26,8
UBATUBA,MARANDUBA,2014-11-02,1
UBATUBA,MARANDUBA,2014-11-09,16
UBATUBA,MARANDUBA,2014-11-16,1
UBATUBA,MARANDUBA,2014-11-23,30
UBATUBA,MARANDUBA,2014-11-30,2
UBATUBA,MARANDUBA,2014-12-07,28
UBATUBA,PULSO,2014-01-05,5
UBATUBA,PULSO,2014-02-02,1
UBATUBA,PULSO,2014-03-02,2
UBATUBA,PULSO,2014-04-06,2
UBATUBA,PULSO,2014-05-04,2
UBATUBA,PULSO,2014-06-01,8
UBATUBA,PULSO,2014-07-06,6
UBATUBA,PULSO,2014-08-03,1
UBATUBA,PULSO,2014-09-04,1
UBATUBA,PULSO,2014-10-05,36
UBATUBA,PULSO,2014-11-02,1
UBATUBA,PULSO,2014-12-07,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-01-04,49
BERTIOGA,BORACÉIA - COL. MARISTA,2015-01-11,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-01-18,2
BERTIOGA,BORACÉIA - COL. MARISTA,2015-01-25,22
BERTIOGA,BORACÉIA - COL. MARISTA,2015-02-01,20
BERTIOGA,BORACÉIA - COL. MARISTA,2015-02-08,7
BERTIOGA,BORACÉIA - COL. MARISTA,2015-02-15,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-02-22,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-03-01,3
BERTIOGA,BORACÉIA - COL. MARISTA,2015-03-08,2
BERTIOGA,BORACÉIA - COL. MARISTA,2015-03-15,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-03-22,122
BERTIOGA,BORACÉIA - COL. MARISTA,2015-03-29,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-04-05,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-04-12,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-04-19,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-04-26,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-05-03,5
BERTIOGA,BORACÉIA - COL. MARISTA,2015-05-10,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-05-17,5
BERTIOGA,BORACÉIA - COL. MARISTA,2015-05-24,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-05-31,26
BERTIOGA,BORACÉIA - COL. MARISTA,2015-06-07,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-06-14,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-06-21,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-06-28,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-07-05,33
BERTIOGA,BORACÉIA - COL. MARISTA,2015-07-12,27
BERTIOGA,BORACÉIA - COL. MARISTA,2015-07-19,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-07-26,21
BERTIOGA,BORACÉIA - COL. MARISTA,2015-08-02,2
BERTIOGA,BORACÉIA - COL. MARISTA,2015-08-09,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-08-16,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-08-23,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-08-30,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-09-06,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-09-13,10
BERTIOGA,BORACÉIA - COL. MARISTA,2015-09-20,3
BERTIOGA,BORACÉIA - COL. MARISTA,2015-09-27,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-10-04,13
BERTIOGA,BORACÉIA - COL. MARISTA,2015-10-11,59
BERTIOGA,BORACÉIA - COL. MARISTA,2015-10-18,27
BERTIOGA,BORACÉIA - COL. MARISTA,2015-10-25,15
BERTIOGA,BORACÉIA - COL. MARISTA,2015-11-01,12
BERTIOGA,BORACÉIA - COL. MARISTA,2015-11-08,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-11-15,1
BERTIOGA,BORACÉIA - COL. MARISTA,2015-11-22,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-11-29,77
BERTIOGA,BORACÉIA - COL. MARISTA,2015-12-06,11
BERTIOGA,BORACÉIA - COL. MARISTA,2015-12-13,4
BERTIOGA,BORACÉIA - COL. MARISTA,2015-12-20,10
BERTIOGA,BORACÉIA - COL. MARISTA,2015-12-27,1
BERTIOGA,BORACÉIA - SUL,2015-01-04,62
BERTIOGA,BORACÉIA - SUL,2015-01-11,1
BERTIOGA,BORACÉIA - SUL,2015-01-18,1
BERTIOGA,BORACÉIA - SUL,2015-01-25,3
BERTIOGA,BORACÉIA - SUL,2015-02-01,36
BERTIOGA,BORACÉIA - SUL,2015-02-08,10
BERTIOGA,BORACÉIA - SUL,2015-02-15,1
BERTIOGA,BORACÉIA - SUL,2015-02-22,1
BERTIOGA,BORACÉIA - SUL,2015-03-01,3
BERTIOGA,BORACÉIA - SUL,2015-03-08,5
BERTIOGA,BORACÉIA - SUL,2015-03-15,1
BERTIOGA,BORACÉIA - SUL,2015-03-22,131
BERTIOGA,BORACÉIA - SUL,2015-03-29,4
BERTIOGA,BORACÉIA - SUL,2015-04-05,3
BERTIOGA,BORACÉIA - SUL,2015-04-12,1
BERTIOGA,BORACÉIA - SUL,2015-04-19,30
BERTIOGA,BORACÉIA - SUL,2015-04-26,28
BERTIOGA,BORACÉIA - SUL,2015-05-03,7
BERTIOGA,BORACÉIA - SUL,2015-05-10,3
BERTIOGA,BORACÉIA - SUL,2015-05-17,3
BERTIOGA,BORACÉIA - SUL,2015-05-24,1
BERTIOGA,BORACÉIA - SUL,2015-05-31,13
BERTIOGA,BORACÉIA - SUL,2015-06-07,1
BERTIOGA,BORACÉIA - SUL,2015-06-14,4
BERTIOGA,BORACÉIA - SUL,2015-06-21,3
BERTIOGA,BORACÉIA - SUL,2015-06-28,1
BERTIOGA,BORACÉIA - SUL,2015-07-05,24
BERTIOGA,BORACÉIA - SUL,2015-07-12,3
BERTIOGA,BORACÉIA - SUL,2015-07-19,1
BERTIOGA,BORACÉIA - SUL,2015-07-26,1
BERTIOGA,BORACÉIA - SUL,2015-08-02,1
BERTIOGA,BORACÉIA - SUL,2015-08-09,1
BERTIOGA,BORACÉIA - SUL,2015-08-16,1
BERTIOGA,BORACÉIA - SUL,2015-08-23,1
BERTIOGA,BORACÉIA - SUL,2015-08-30,1
BERTIOGA,BORACÉIA - SUL,2015-09-06,5
BERTIOGA,BORACÉIA - SUL,2015-09-13,6
BERTIOGA,BORACÉIA - SUL,2015-09-20,1
BERTIOGA,BORACÉIA - SUL,2015-09-27,4
BERTIOGA,BORACÉIA - SUL,2015-10-04,79
BERTIOGA,BORACÉIA - SUL,2015-10-11,7
BERTIOGA,BORACÉIA - SUL,2015-10-18,34
BERTIOGA,BORACÉIA - SUL,2015-10-25,1
BERTIOGA,BORACÉIA - SUL,2015-11-01,15
BERTIOGA,BORACÉIA - SUL,2015-11-08,1
BERTIOGA,BORACÉIA - SUL,2015-11-15,1
BERTIOGA,BORACÉIA - SUL,2015-11-22,1
BERTIOGA,BORACÉIA - SUL,2015-11-29,26
BERTIOGA,BORACÉIA - SUL,2015-12-06,6
BERTIOGA,BORACÉIA - SUL,2015-12-13,6
BERTIOGA,BORACÉIA - SUL,2015-12-20,2
BERTIOGA,BORACÉIA - SUL,2015-12-27,2
BERTIOGA,GUARATUBA,2015-01-04,54
BERTIOGA,GUARATUBA,2015-01-11,6
BERTIOGA,GUARATUBA,2015-01-18,1
BERTIOGA,GUARATUBA,2015-01-25,5
BERTIOGA,GUARATUBA,2015-02-01,38
BERTIOGA,GUARATUBA,2015-02-08,1
BERTIOGA,GUARATUBA,2015-02-15,1
BERTIOGA,GUARATUBA,2015-02-22,2
BERTIOGA,GUARATUBA,2015-03-01,8
BERTIOGA,GUARATUBA,2015-03-08,3
BERTIOGA,GUARATUBA,2015-03-15,4
BERTIOGA,GUARATUBA,2015-03-22,115
BERTIOGA,GUARATUBA,2015-03-29,3
BERTIOGA,GUARATUBA,2015-04-05,1
BERTIOGA,GUARATUBA,2015-04-12,1
BERTIOGA,GUARATUBA,2015-04-19,1
BERTIOGA,GUARATUBA,2015-04-26,1
BERTIOGA,GUARATUBA,2015-05-03,3
BERTIOGA,GUARATUBA,2015-05-10,1
BERTIOGA,GUARATUBA,2015-05-17,8
BERTIOGA,GUARATUBA,2015-05-24,1
BERTIOGA,GUARATUBA,2015-05-31,12
BERTIOGA,GUARATUBA,2015-06-07,1
BERTIOGA,GUARATUBA,2015-06-14,2
BERTIOGA,GUARATUBA,2015-06-21,10
BERTIOGA,GUARATUBA,2015-06-28,1
BERTIOGA,GUARATUBA,2015-07-05,6
BERTIOGA,GUARATUBA,2015-07-12,13
BERTIOGA,GUARATUBA,2015-07-19,1
BERTIOGA,GUARATUBA,2015-07-26,1
BERTIOGA,GUARATUBA,2015-08-02,1
BERTIOGA,GUARATUBA,2015-08-09,5
BERTIOGA,GUARATUBA,2015-08-16,1
BERTIOGA,GUARATUBA,2015-08-23,4
BERTIOGA,GUARATUBA,2015-08-30,1
BERTIOGA,GUARATUBA,2015-09-06,4
BERTIOGA,GUARATUBA,2015-09-13,29
BERTIOGA,GUARATUBA,2015-09-20,1
BERTIOGA,GUARATUBA,2015-09-27,3
BERTIOGA,GUARATUBA,2015-10-04,121
BERTIOGA,GUARATUBA,2015-10-11,2
BERTIOGA,GUARATUBA,2015-10-18,6
BERTIOGA,GUARATUBA,2015-10-25,27
BERTIOGA,GUARATUBA,2015-11-01,59
BERTIOGA,GUARATUBA,2015-11-08,3
BERTIOGA,GUARATUBA,2015-11-15,9
BERTIOGA,GUARATUBA,2015-11-22,1
BERTIOGA,GUARATUBA,2015-11-29,76
BERTIOGA,GUARATUBA,2015-12-06,6
BERTIOGA,GUARATUBA,2015-12-13,1
BERTIOGA,GUARATUBA,2015-12-20,1
BERTIOGA,GUARATUBA,2015-12-27,1
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-01-04,37
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-01-11,4
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-01-18,2
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-01-25,41
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-02-01,7
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-02-08,1
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-02-15,2
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-02-22,6
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-03-01,2
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-03-08,45
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-03-15,15
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-03-22,3
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-03-29,30
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-04-05,32
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-04-12,1
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-04-19,75
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-04-26,41
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-05-03,4
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-05-10,1
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-05-17,4
BERTIOGA,SÃO LOURENÇO (JUNTO AO MORRO),2015-05-24,1
